legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
038d1313-cb71-4d39-b511-3dda26879a9f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1"" КРАМАТОРСЬКОЇ МІСЬКОЇ РАДИ",37944301,Первинна,Комунальна,centr1k.sekretar@gmail.com,+380503570477,Власенко Олександр Борисович,ДОНЕЦЬКА,КРАМАТОРСЬК,"Україна, 84306, Донецька обл., місто Краматорськ, ВУЛИЦЯ ДНІПРОВСЬКА, будинок 17",48.738967,37.58435
0396a814-2327-491d-95d5-5fb452f72f15,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СУМСЬКОЇ ОБЛАСНОЇ РАДИ ""СУМСЬКИЙ ОБЛАСНИЙ ДІАГНОСТИЧНИЙ ЦЕНТР""",14019167,Спеціалізована,Комунальна,sodc18@i.ua,+380542789960,0,СУМСЬКА,СУМИ,"Україна, 40020, Сумська обл., місто Суми, вул.Ковпака, будинок 18",50.9077,34.7981
039b5390-5877-4d3f-902b-003ca7b18ccd,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА №17"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",03003683,Спеціалізована,Комунальна,gp17bud@ukr.net,+380577250825,Яковлева Олена Володимирівна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61166, Харківська обл., місто Харків, ВУЛИЦЯ БАКУЛІНА, будинок 4",50.0020126,36.3073994
03a71f73-dc34-48ea-b250-286eef377bff,ТУРЕНКО ТЕТЯНА ВОЛОДИМИРІВНА,ФОП,Первинна,ФОП,tyrenkotat@gmail.com,+380502322492,Туренко Тетяна Володимирівна,ХАРКІВСЬКА,ЛОЗОВА,"Україна, 64602, Харківська обл., місто Лозова, ВУЛИЦЯ СВЯТО-МИКОЛАЇВСЬКА, будинок 11, квартира 32",48.889517,36.3192963
03df402c-cfba-4862-a7de-e19ef9065b90,БОДНАР ЮЛІЯ АНАТОЛІЇВНА,ФОП,Первинна,ФОП,uulia221@gmail.com,+380970379332,Боднар Юлія Анатоліївна,ЗАПОРІЗЬКА,ЗАПОРІЖЖЯ,"Україна, 69095, Запорізька обл., місто Запоріжжя, вул.Гоголя, будинок 163, квартира 28",47.8392841,35.1387097
03f0e063-7698-41d7-89a2-1655e2848de4,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕПЛОДАРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТЕПЛОДАРСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ",02063387,Первинна,Комунальна,teplodar.cmltmr@gmail.com,+380487053495,Запорожан Майя Афанасіївна,ОДЕСЬКА,ТЕПЛОДАР,"Україна, 65490, Одеська обл., Одеський р-н, місто Теплодар, вул.Польова, будинок 2",46.5028082,30.3281402
040fecd9-6585-4910-97bb-c5bf6850016d,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАЙОННА ПОЛІКЛІНІКА""",40138204,Первинна,Приватна (без ФОП),rivne.clinic@gmail.com,+380977775524,Остапчук Валентин Васильович,РІВНЕНСЬКА,РІВНЕ(З),"Україна, 33001, Рівненська обл., місто Рівне(з), вул.Дніпровська, будинок 4",50.6203629,26.2281257
0415eedc-6e31-4734-bb40-9d5a9bd72a47,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ",38031318,Первинна,Комунальна,m.cpmsd@i.ua,"+380433763668, +380433763668",Череватова Наталя Павлівна,ВІННИЦЬКА,МОГИЛІВ-ПОДІЛЬСЬКИЙ,"Україна, 24000, Вінницька обл., місто Могилів-Подільський, ВУЛИЦЯ ПОЛТАВСЬКА, будинок 89/2",48.4584391,27.7929285
0463cbe0-15b5-4808-b390-0ddef700f0aa,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОВАЛІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КОВАЛІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",43143387,Первинна,Комунальна,kovalivska.knp@ukr.net,+380971741624,Сафронов Микола Миколайович,КИЇВСЬКА,КОВАЛІВКА,"Україна, 08652, Київська обл., Білоцерківський р-н, село Ковалівка, вул.Монастирська, будинок 1",49.9825722,30.0123826
0471379f-58ca-42b0-a421-e9ac48744690,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОФМЕДОГЛЯД""",35093261,Первинна,Приватна (без ФОП),profmed-75@ukr.net,+380443317475,Усікова Вікторія Геннадіївна,М.КИЇВ,КИЇВ,"Україна, 02121, місто Київ, ВУЛ. ДЕКАБРИСТІВ, будинок 8-А",50.405981,30.6527028
0472734a-ec0d-4f48-8318-2aa2d4067c80,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛОКУРАКИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38016132,Первинна,Комунальна,knpbil.pmcd@gmail.com,+380645222029,Давидова Наталія Вікторівна,ЛУГАНСЬКА,БІЛОКУРАКИНЕ,"Україна, 92202, Луганська обл., Сватівський р-н, селище міського типу Білокуракине, вул.Центральна, будинок 72",49.5296544,38.7329968
0482015d-e493-4bb2-abe0-f63d8e9c59cc,"Комунальне некомерційне підприємство  ""Балаклійський центр первинної медико-санітарної допомоги"" Балаклійської міської ради Харківської області",38610896,Первинна,Комунальна,balmedcentr@ukr.net,+380574953183,Глізнуца Мар'я Андріївна,ХАРКІВСЬКА,БАЛАКЛІЯ(З),"Україна, 64207, Харківська обл., Балаклійський р-н, місто Балаклія(з), вул.Соборна, будинок 98",49.4529684,36.834949
048d6cca-1c0e-43af-968a-29cc296705db,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""5-А МІСЬКА КЛІНІЧНА ПОЛІКЛІНІКА М.ЛЬВОВА""",23957835,Спеціалізована,Комунальна,5kmp_uoz_lviv@ukr.net,+380322368707,Малетич Олег Ярославович,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79022, Львівська обл., місто Львів, ВУЛИЦЯ ВИГОВСЬКОГО, будинок 32",49.839683,24.029717
04a978d6-8383-4e7f-87d6-ca3cee7c948b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ М.БАХМУТА""",37868949,Первинна,Комунальна,artemcpmsd@ukr.net,+380627441563,Шабаліна Світлана Вікторівна,ДОНЕЦЬКА,БАХМУТ,"Україна, 84500, Донецька обл., місто Бахмут, ВУЛИЦЯ О.СИБІРЦЕВА, будинок 15",48.5986674,37.9980367
04bde4e7-15b3-4066-b4d9-472980174daf,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БЕРЕЗІВСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРЕЗІВСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",38822156,Первинна,Комунальна,bercentrmed@ukr.net,+380485620842,Кондрашова Ірина Миколаївна,ОДЕСЬКА,БЕРЕЗІВКА,"Україна, 67300, Одеська обл., Березівський р-н, місто Березівка, ВУЛИЦЯ БОЛЬНИЧНА, будинок 6",47.2038267,30.9163475
04d1445d-b619-42c6-af3a-4eaf90354822,"Комунальне некомерційне підприємство ""Центр первинної медико - санітарної допомоги Білозерської міської ради""",43963992,Первинна,Комунальна,beloz.cpmsd@ukr.net,+380503674937,Токаренко Валентина Леонідівна,ДОНЕЦЬКА,ДОБРОПІЛЛЯ(З),"Україна, 85013, Донецька обл., місто Добропілля(з), місто Білозерське(з), вул.Фестивальна, будинок 4",48.5366665,37.057271
04d38836-e126-4ccc-9e4c-eb27b530353d,ПОЛЯНСЬКА ТЕТЯНА АНАТОЛІЇВНА,ФОП,Первинна,ФОП,polyanskatanya@gmail.com,+380995208740,Полянська Тетяна Анатоліївна,ЛЬВІВСЬКА,СТРИЙ,"Україна, 82400, Львівська обл., місто Стрий, ВУЛИЦЯ 50- РІЧЧЯ УПА, будинок 5, квартира 68",49.2656076,23.8431343
050978cb-1940-40c9-a6c0-86d245a68968,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР №29"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ",02774645,Первинна,Комунальна,29plklnk@ukr.net,+380487583614,Стоянов Анатолій Петрович,ОДЕСЬКА,ОДЕСА,"Україна, 65117, Одеська обл., місто Одеса, ВУЛИЦЯ АКАДЕМІКА ЗАБОЛОТНОГО, будинок 32А",46.4702111,30.7306393
0526a5ac-84cb-43db-8cd7-97c29e8a9b92,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР"" ГОЛОСІЇВСЬКОГО РАЙОНУ М. КИЄВА",25695724,Спеціалізована,Комунальна,goloskdc@ukr.net,+380442572337,Омельчук Віталій Володимирович,М.КИЇВ,КИЇВ,"Україна, 03039, місто Київ, ПРОСПЕКТ ГОЛОСІЇВСЬКИЙ, будинок 59 А",50.398402,30.512126
054892fd-2a94-40a5-b76b-1cf7bbb00801,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІННОВАЦІЙНИЙ ЛІКУВАЛЬНО- ОЗДОРОВЧИЙ ЦЕНТР ""АЛА АТЛАНТІС""",43749272,Первинна,Приватна (без ФОП),alaatlantis@ukr.net,"+380986342949, +380800330970",Горячева Катерина Вікторівна,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49000, Дніпропетровська обл., місто Дніпро, пр.Гагаріна, будинок 165, 2-поверх",48.464717,35.046183
0560ab66-8316-4339-8cf7-9fb238173254,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БІЛИЦЬКОЇ СЕЛИЩНОЇ РАДИ""",44006787,Первинна,Комунальна,bilikipmsd@ukr.net,+380668271195,Луцько Ольга Валентинівна,ПОЛТАВСЬКА,БІЛИКИ,"Україна, 39220, Полтавська обл., Полтавський р-н, селище міського типу Білики, вул.Миру, будинок 6",49.256784,34.2578589
05b92bb5-a079-42a4-95ed-9ae4e14c6f95,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛОВОДСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" БІЛОВОДСЬКОЇ СЕЛИЩНОЇ РАДИ",37336064,Первинна,Комунальна,belzpsm@gmail.com,"+380660706403, +380646620003",Горбаченко Галина Іллівна,ЛУГАНСЬКА,БІЛОВОДСЬК,"Україна, 92801, Луганська обл., Старобільський р-н, селище міського типу Біловодськ, вул.Петровського ім., будинок 32",49.2088023,39.5896987
05fe98c6-bacc-450d-a258-56009aae1773,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛЕТИЧІВСЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЕТИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ",38270455,Первинна,Комунальна,let.cpmsd@ukr.net,+380385720367,Кухарук Наталія Леонідівна,ХМЕЛЬНИЦЬКА,ЛЕТИЧІВ,"Україна, 31500, Хмельницька обл., Хмельницький р-н, селище міського типу Летичів, вул.Савіцького Юрія, будинок 36",49.3830288,27.6306274
067163ad-78ec-45dd-b616-ea51b5b86c4d,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧОПОВИЦЬКИЙ СЕЛИЩНИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЧОПОВИЦЬКОЇ СЕЛИЩНОЇ РАДИ",42487175,Первинна,Комунальна,knp.chopovichi@ukr.net,+380931059080,Раєць Віктор Володимирович,ЖИТОМИРСЬКА,ЧОПОВИЧІ,"Україна, 11620, Житомирська обл., Малинський р-н, селище міського типу Чоповичі, ВУЛИЦЯ ВАЙСЕРА, будинок 46",50.8220499,28.9566109
06856362-f506-48d0-89ac-36a7d8d3961c,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МЕЖІВСЬКОЇ СЕЛИЩНОЇ РАДИ""",37908965,Первинна,Комунальна,mezhovacpmsd@ukr.net,"+380952574038, +380563060155",Скочко Юлія Василівна,ДНІПРОПЕТРОВСЬКА,МЕЖОВА,"Україна, 52900, Дніпропетровська обл., Синельниківський р-н, селище міського типу Межова, вул.Сонячна, будинок 12",48.2580649,36.7255861
06b38311-fc11-4977-a996-fadebb52dac8,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КЛІНІЧНА ЛІКАРНЯ СВЯТОГО ПАНТЕЛЕЙМОНА"" СУМСЬКОЇ МІСЬКОЇ РАДИ",01981498,Спеціалізована,Комунальна,crkl.sumy@ukr.net,+380542665702,Поцелуєв Володимир Іванович,СУМСЬКА,СУМИ,"Україна, 40007, Сумська обл., місто Суми, вул.Марко Вовчок, будинок 2",50.8898944,34.8307848
06f23e71-cd1c-4223-84ae-540bf8dad011,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 7"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)",05494840,Спеціалізована,Комунальна,kmklikarnya7@gmail.com,+380444242079,Щербина Олександр Якович,М.КИЇВ,КИЇВ,"Україна, 03179, місто Київ, ВУЛИЦЯ КОТЕЛЬНИКОВА, будинок 95",50.4499612,30.353967
072cee3e-ada3-43b8-a785-4460249e995f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""КОБЛЕВЕ"" КОБЛІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",41372737,Первинна,Комунальна,azps@i.ua,+380633919471,Вдовиченко Альона Юріївна,МИКОЛАЇВСЬКА,КОБЛЕВЕ,"Україна, 57453, Миколаївська обл., Миколаївський р-н, село Коблеве, вул.Степова, будинок 2",46.6274254,31.1947408
07489874-fb72-4f7d-b604-28ee3778555d,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВЕЛИКОБЕРЕЗНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ УЖГОРОДСЬКОЇ РАЙОННОЇ РАДИ""",38284599,Первинна,Комунальна,pmsdvb2@ukr.net,+380952212381,Цибик Тарас Володимирович,ЗАКАРПАТСЬКА,ВЕЛИКИЙ БЕРЕЗНИЙ,"Україна, 89000, Закарпатська обл., Великоберезнянський р-н, селище міського типу Великий Березний, ВУЛИЦЯ Б.ХМЕЛЬНИЦЬКОГО, будинок 4",48.8901026,22.4599276
074996fc-88ab-4112-8357-c8200d128ffe,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХОДОРІВСЬКА МІСЬКА ЛІКАРНЯ"" ХОДОРІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ",42310851,Первинна,Комунальна,pmdhodoriv@gmail.com,"+380976116058, +380964178008",Мельник Тарас Васильович,ЛЬВІВСЬКА,ХОДОРІВ,"Україна, 81750, Львівська обл., Стрийський р-н, місто Ходорів, вул.Хмельницького Б., будинок 63",49.4077736,24.3079782
074aee23-31af-46de-850b-2cf6e8b741e5,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ЛІКАРНЯ № 1"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31733636,Первинна,Комунальна,lpz.osnova@ukr.net,+380577292228,Новіков Сергій Олександрович,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61080, Харківська обл., місто Харків, ВУЛИЦЯ СОХОРА, будинок 5 А",49.929134,36.2581333
